task_id	hash	native_id	name	status	exit	submit	duration	realtime	%cpu	peak_rss	peak_vmem	rchar	wchar
1351	fe/a93fc2	103897	RUN_DNAmDeconv:DNAmDeconv:TEST_PREPROCESSING (404)	COMPLETED	0	2024-10-21 05:10:23.652	3.7s	3.4s	97.7%	1.8 GB	1.8 GB	20.3 MB	62.2 KB
1353	ad/6ef207	105489	RUN_DNAmDeconv:DNAmDeconv:TEST_PREPROCESSING (406)	COMPLETED	0	2024-10-21 05:10:27.307	3.6s	3.2s	98.1%	1.9 GB	1.9 GB	20.3 MB	62.6 KB
1355	31/11a4d5	105460	RUN_DNAmDeconv:DNAmDeconv:TEST_PREPROCESSING (408)	COMPLETED	0	2024-10-21 05:10:27.289	3.6s	3.3s	97.6%	1.9 GB	1.9 GB	20.3 MB	63 KB
1373	ec/3a5363	105549	RUN_DNAmDeconv:DNAmDeconv:TEST_PREPROCESSING (426)	COMPLETED	0	2024-10-21 05:10:27.344	3.6s	3.3s	98.0%	1.9 GB	1.9 GB	20.4 MB	60.1 KB
1357	8d/7492be	105709	RUN_DNAmDeconv:DNAmDeconv:TEST_PREPROCESSING (410)	COMPLETED	0	2024-10-21 05:10:27.402	3.6s	3.3s	97.3%	1.9 GB	1.9 GB	20.3 MB	62.1 KB
1356	97/e7d05a	105536	RUN_DNAmDeconv:DNAmDeconv:TEST_PREPROCESSING (409)	COMPLETED	0	2024-10-21 05:10:27.339	3.6s	3.3s	97.5%	1.9 GB	1.9 GB	20.3 MB	62.1 KB
1363	81/ef379d	107177	RUN_DNAmDeconv:DNAmDeconv:TEST_PREPROCESSING (416)	COMPLETED	0	2024-10-21 05:10:30.953	3.6s	3.2s	98.0%	1.9 GB	1.9 GB	20.3 MB	62.5 KB
1359	22/6e46d2	107149	RUN_DNAmDeconv:DNAmDeconv:TEST_PREPROCESSING (412)	COMPLETED	0	2024-10-21 05:10:30.938	3.6s	3.3s	97.8%	1.8 GB	1.9 GB	20.3 MB	62.9 KB
1358	11/85cc6b	107322	RUN_DNAmDeconv:DNAmDeconv:TEST_PREPROCESSING (411)	COMPLETED	0	2024-10-21 05:10:31.004	3.6s	3.3s	97.9%	1.9 GB	1.9 GB	20.3 MB	62.3 KB
1361	51/67009e	107154	RUN_DNAmDeconv:DNAmDeconv:TEST_PREPROCESSING (414)	COMPLETED	0	2024-10-21 05:10:30.942	3.6s	3.3s	97.8%	1.9 GB	1.9 GB	20.3 MB	62.8 KB
1378	ba/f331f5	107238	RUN_DNAmDeconv:DNAmDeconv:TEST_PREPROCESSING (431)	COMPLETED	0	2024-10-21 05:10:30.977	3.6s	3.3s	97.7%	1.8 GB	1.8 GB	20.4 MB	61.2 KB
1365	ef/1043c7	108816	RUN_DNAmDeconv:DNAmDeconv:TEST_PREPROCESSING (418)	COMPLETED	0	2024-10-21 05:10:34.595	3.6s	3.3s	97.4%	1.9 GB	1.9 GB	20.3 MB	62.1 KB
1360	f2/b9a98b	108799	RUN_DNAmDeconv:DNAmDeconv:TEST_PREPROCESSING (413)	COMPLETED	0	2024-10-21 05:10:34.585	3.6s	3.2s	97.1%	1.9 GB	1.9 GB	20.3 MB	62.6 KB
1362	dd/2581a9	108806	RUN_DNAmDeconv:DNAmDeconv:TEST_PREPROCESSING (415)	COMPLETED	0	2024-10-21 05:10:34.590	3.7s	3.3s	97.2%	1.8 GB	1.9 GB	20.3 MB	62.1 KB
1364	6f/a4ee79	108828	RUN_DNAmDeconv:DNAmDeconv:TEST_PREPROCESSING (417)	COMPLETED	0	2024-10-21 05:10:34.598	3.7s	3.3s	97.8%	1.8 GB	1.8 GB	20.3 MB	62.3 KB
1367	e9/f7087f	108941	RUN_DNAmDeconv:DNAmDeconv:TEST_PREPROCESSING (420)	COMPLETED	0	2024-10-21 05:10:34.632	3.6s	3.3s	97.5%	1.8 GB	1.9 GB	20.3 MB	62.2 KB
1372	d9/6b1d23	110562	RUN_DNAmDeconv:DNAmDeconv:TEST_PREPROCESSING (425)	COMPLETED	0	2024-10-21 05:10:38.271	3.6s	3.3s	98.0%	1.9 GB	1.9 GB	20.4 MB	60.8 KB
1387	fc/272eda	110472	RUN_DNAmDeconv:DNAmDeconv:TEST_PREPROCESSING (440)	COMPLETED	0	2024-10-21 05:10:38.237	3.6s	3.3s	97.5%	1.8 GB	1.8 GB	20.4 MB	60.5 KB
1369	29/41b70a	110500	RUN_DNAmDeconv:DNAmDeconv:TEST_PREPROCESSING (422)	COMPLETED	0	2024-10-21 05:10:38.249	3.6s	3.3s	97.6%	1.9 GB	1.9 GB	20.4 MB	60.2 KB
1368	60/b86062	110455	RUN_DNAmDeconv:DNAmDeconv:TEST_PREPROCESSING (421)	COMPLETED	0	2024-10-21 05:10:38.223	3.7s	3.3s	96.2%	1.8 GB	1.8 GB	20.4 MB	60.7 KB
1370	ed/0b39bb	110536	RUN_DNAmDeconv:DNAmDeconv:TEST_PREPROCESSING (423)	COMPLETED	0	2024-10-21 05:10:38.265	3.6s	3.3s	97.2%	1.8 GB	1.8 GB	20.4 MB	60.4 KB
1371	d8/f3615a	112092	RUN_DNAmDeconv:DNAmDeconv:TEST_PREPROCESSING (424)	COMPLETED	0	2024-10-21 05:10:41.879	3.6s	3.3s	97.4%	1.8 GB	1.9 GB	20.4 MB	60.4 KB
1375	f1/6eee71	112117	RUN_DNAmDeconv:DNAmDeconv:TEST_PREPROCESSING (428)	COMPLETED	0	2024-10-21 05:10:41.895	3.6s	3.3s	97.3%	1.8 GB	1.8 GB	20.4 MB	60.4 KB
1376	8b/514797	112106	RUN_DNAmDeconv:DNAmDeconv:TEST_PREPROCESSING (429)	COMPLETED	0	2024-10-21 05:10:41.890	3.6s	3.3s	97.6%	1.9 GB	1.9 GB	20.4 MB	60.5 KB
1377	63/ba7dde	112164	RUN_DNAmDeconv:DNAmDeconv:TEST_PREPROCESSING (430)	COMPLETED	0	2024-10-21 05:10:41.909	3.6s	3.3s	97.1%	1.9 GB	1.9 GB	20.4 MB	60.2 KB
1374	45/6d5d9f	112133	RUN_DNAmDeconv:DNAmDeconv:TEST_PREPROCESSING (427)	COMPLETED	0	2024-10-21 05:10:41.900	3.6s	3.3s	97.7%	1.8 GB	1.9 GB	20.4 MB	60.5 KB
1384	ea/26ee90	113803	RUN_DNAmDeconv:DNAmDeconv:TEST_PREPROCESSING (437)	COMPLETED	0	2024-10-21 05:10:45.556	3.6s	3.3s	97.3%	1.9 GB	1.9 GB	20.4 MB	60.2 KB
1380	3e/c3ebad	113759	RUN_DNAmDeconv:DNAmDeconv:TEST_PREPROCESSING (433)	COMPLETED	0	2024-10-21 05:10:45.542	3.6s	3.3s	97.8%	1.9 GB	1.9 GB	20.4 MB	59.8 KB
1379	ac/d70738	113748	RUN_DNAmDeconv:DNAmDeconv:TEST_PREPROCESSING (432)	COMPLETED	0	2024-10-21 05:10:45.532	3.6s	3.3s	98.0%	1.8 GB	1.8 GB	20.4 MB	61.1 KB
1382	c8/930606	113793	RUN_DNAmDeconv:DNAmDeconv:TEST_PREPROCESSING (435)	COMPLETED	0	2024-10-21 05:10:45.552	3.6s	3.3s	97.3%	1.9 GB	1.9 GB	20.4 MB	59.7 KB
1381	83/00fbd9	113771	RUN_DNAmDeconv:DNAmDeconv:TEST_PREPROCESSING (434)	COMPLETED	0	2024-10-21 05:10:45.545	3.7s	3.3s	96.9%	1.8 GB	1.8 GB	20.4 MB	60.2 KB
1383	01/e441dc	115379	RUN_DNAmDeconv:DNAmDeconv:TEST_PREPROCESSING (436)	COMPLETED	0	2024-10-21 05:10:49.177	3.7s	3.3s	97.2%	1.9 GB	1.9 GB	20.4 MB	61 KB
1385	25/291ca2	115412	RUN_DNAmDeconv:DNAmDeconv:TEST_PREPROCESSING (438)	COMPLETED	0	2024-10-21 05:10:49.193	3.7s	3.3s	97.6%	1.9 GB	1.9 GB	20.4 MB	60.3 KB
1390	be/60517a	115447	RUN_DNAmDeconv:DNAmDeconv:TEST_PREPROCESSING (443)	COMPLETED	0	2024-10-21 05:10:49.201	3.7s	3.3s	96.9%	1.8 GB	1.8 GB	20.4 MB	59.6 KB
1389	bf/860e49	115401	RUN_DNAmDeconv:DNAmDeconv:TEST_PREPROCESSING (442)	COMPLETED	0	2024-10-21 05:10:49.189	3.7s	3.3s	98.0%	1.9 GB	1.9 GB	20.4 MB	60.2 KB
1386	7b/13b381	115387	RUN_DNAmDeconv:DNAmDeconv:TEST_PREPROCESSING (439)	COMPLETED	0	2024-10-21 05:10:49.184	3.7s	3.4s	97.7%	1.8 GB	1.8 GB	20.4 MB	60.2 KB
1393	4d/f49b56	117049	RUN_DNAmDeconv:DNAmDeconv:TEST_PREPROCESSING (446)	COMPLETED	0	2024-10-21 05:10:52.890	3.6s	3.3s	98.2%	1.9 GB	1.9 GB	20.4 MB	60.6 KB
1406	ef/a64e08	117034	RUN_DNAmDeconv:DNAmDeconv:TEST_PREPROCESSING (459)	COMPLETED	0	2024-10-21 05:10:52.886	3.7s	3.3s	97.9%	1.9 GB	1.9 GB	20.4 MB	60.3 KB
1394	a6/e6a221	117065	RUN_DNAmDeconv:DNAmDeconv:TEST_PREPROCESSING (447)	COMPLETED	0	2024-10-21 05:10:52.894	3.7s	3.3s	97.8%	1.9 GB	1.9 GB	20.4 MB	60.1 KB
1391	c8/913576	117011	RUN_DNAmDeconv:DNAmDeconv:TEST_PREPROCESSING (444)	COMPLETED	0	2024-10-21 05:10:52.862	3.7s	3.3s	97.5%	1.8 GB	1.8 GB	20.4 MB	60.3 KB
1388	94/b38b31	117019	RUN_DNAmDeconv:DNAmDeconv:TEST_PREPROCESSING (441)	COMPLETED	0	2024-10-21 05:10:52.880	3.7s	3.3s	98.1%	1.9 GB	1.9 GB	20.4 MB	60.2 KB
1398	28/361bbc	118710	RUN_DNAmDeconv:DNAmDeconv:TEST_PREPROCESSING (451)	COMPLETED	0	2024-10-21 05:10:56.593	3.6s	3.3s	98.0%	1.8 GB	1.9 GB	20.4 MB	60.2 KB
1408	c2/8ec37a	118675	RUN_DNAmDeconv:DNAmDeconv:TEST_PREPROCESSING (461)	COMPLETED	0	2024-10-21 05:10:56.579	3.6s	3.3s	96.8%	1.8 GB	1.8 GB	20.4 MB	60.1 KB
1396	a1/1b8f6b	118649	RUN_DNAmDeconv:DNAmDeconv:TEST_PREPROCESSING (449)	COMPLETED	0	2024-10-21 05:10:56.552	3.7s	3.3s	97.9%	1.8 GB	1.8 GB	20.4 MB	60.5 KB
1397	da/c149fc	118693	RUN_DNAmDeconv:DNAmDeconv:TEST_PREPROCESSING (450)	COMPLETED	0	2024-10-21 05:10:56.589	3.6s	3.3s	97.7%	1.8 GB	1.8 GB	20.4 MB	60.8 KB
1395	de/a208d0	118678	RUN_DNAmDeconv:DNAmDeconv:TEST_PREPROCESSING (448)	COMPLETED	0	2024-10-21 05:10:56.583	3.7s	3.3s	97.8%	1.9 GB	1.9 GB	20.4 MB	60.3 KB
1401	ee/1d8299	120297	RUN_DNAmDeconv:DNAmDeconv:TEST_PREPROCESSING (454)	COMPLETED	0	2024-10-21 05:11:00.228	3.7s	3.3s	97.4%	1.8 GB	1.8 GB	20.4 MB	59.6 KB
1404	1b/a54ea2	120336	RUN_DNAmDeconv:DNAmDeconv:TEST_PREPROCESSING (457)	COMPLETED	0	2024-10-21 05:11:00.238	3.7s	3.3s	96.7%	1.8 GB	1.8 GB	20.4 MB	60.7 KB
1400	96/6abdc3	120288	RUN_DNAmDeconv:DNAmDeconv:TEST_PREPROCESSING (453)	COMPLETED	0	2024-10-21 05:11:00.224	3.7s	3.3s	97.6%	1.9 GB	1.9 GB	20.4 MB	60.4 KB
1403	e2/ed6033	120313	RUN_DNAmDeconv:DNAmDeconv:TEST_PREPROCESSING (456)	COMPLETED	0	2024-10-21 05:11:00.233	3.7s	3.3s	97.8%	1.9 GB	1.9 GB	20.4 MB	60.4 KB
1399	a9/db8da8	120280	RUN_DNAmDeconv:DNAmDeconv:TEST_PREPROCESSING (452)	COMPLETED	0	2024-10-21 05:11:00.216	3.8s	3.5s	97.5%	1.7 GB	1.7 GB	20.4 MB	59.8 KB
1402	9b/accd21	121919	RUN_DNAmDeconv:DNAmDeconv:TEST_PREPROCESSING (455)	COMPLETED	0	2024-10-21 05:11:03.932	3.7s	3.2s	97.7%	1.9 GB	1.9 GB	20.4 MB	60 KB
1405	1c/d04fa1	121913	RUN_DNAmDeconv:DNAmDeconv:TEST_PREPROCESSING (458)	COMPLETED	0	2024-10-21 05:11:03.927	3.7s	3.3s	97.0%	1.9 GB	1.9 GB	20.4 MB	60.8 KB
1409	59/5eb5fb	121950	RUN_DNAmDeconv:DNAmDeconv:TEST_PREPROCESSING (462)	COMPLETED	0	2024-10-21 05:11:03.943	3.7s	3.3s	97.8%	1.8 GB	1.8 GB	20.4 MB	60.3 KB
1410	8a/cf13fb	122147	RUN_DNAmDeconv:DNAmDeconv:TEST_PREPROCESSING (463)	COMPLETED	0	2024-10-21 05:11:04.017	3.7s	3.3s	97.8%	1.8 GB	1.8 GB	20.4 MB	60 KB
1407	29/101291	121922	RUN_DNAmDeconv:DNAmDeconv:TEST_PREPROCESSING (460)	COMPLETED	0	2024-10-21 05:11:03.935	3.8s	3.5s	97.9%	1.7 GB	1.7 GB	20.4 MB	60.7 KB
1413	e2/571a17	123603	RUN_DNAmDeconv:DNAmDeconv:TEST_PREPROCESSING (466)	COMPLETED	0	2024-10-21 05:11:07.669	3.6s	3.2s	98.1%	1.9 GB	1.9 GB	20.4 MB	60.7 KB
1411	2f/29092c	123569	RUN_DNAmDeconv:DNAmDeconv:TEST_PREPROCESSING (464)	COMPLETED	0	2024-10-21 05:11:07.640	3.7s	3.3s	97.4%	1.8 GB	1.8 GB	20.4 MB	60.5 KB
1414	9f/7d89a8	123693	RUN_DNAmDeconv:DNAmDeconv:TEST_PREPROCESSING (467)	COMPLETED	0	2024-10-21 05:11:07.707	3.6s	3.2s	98.0%	1.9 GB	1.9 GB	20.4 MB	60.6 KB
1415	a9/38f1f0	123805	RUN_DNAmDeconv:DNAmDeconv:TEST_PREPROCESSING (468)	COMPLETED	0	2024-10-21 05:11:07.763	3.6s	3.3s	97.5%	1.8 GB	1.8 GB	20.4 MB	60.6 KB
1412	23/f7d8fd	123647	RUN_DNAmDeconv:DNAmDeconv:TEST_PREPROCESSING (465)	COMPLETED	0	2024-10-21 05:11:07.688	3.7s	3.4s	97.5%	1.8 GB	1.8 GB	20.4 MB	60.4 KB
1419	a0/b33b0f	125243	RUN_DNAmDeconv:DNAmDeconv:TEST_PREPROCESSING (472)	COMPLETED	0	2024-10-21 05:11:11.321	3.6s	3.3s	97.9%	1.8 GB	1.8 GB	20.4 MB	60.3 KB
1416	5a/7ce4e7	125214	RUN_DNAmDeconv:DNAmDeconv:TEST_PREPROCESSING (469)	COMPLETED	0	2024-10-21 05:11:11.298	3.7s	3.3s	95.7%	1.8 GB	1.8 GB	20.4 MB	61 KB
1420	a5/8c888b	125279	RUN_DNAmDeconv:DNAmDeconv:TEST_PREPROCESSING (473)	COMPLETED	0	2024-10-21 05:11:11.341	3.6s	3.3s	97.7%	1.9 GB	1.9 GB	20.4 MB	60.7 KB
1417	1f/f65db9	125335	RUN_DNAmDeconv:DNAmDeconv:TEST_PREPROCESSING (470)	COMPLETED	0	2024-10-21 05:11:11.359	3.6s	3.2s	97.2%	1.9 GB	1.9 GB	20.4 MB	60 KB
1418	32/1b27f5	125430	RUN_DNAmDeconv:DNAmDeconv:TEST_PREPROCESSING (471)	COMPLETED	0	2024-10-21 05:11:11.399	3.6s	3.3s	98.1%	1.8 GB	1.8 GB	20.4 MB	60.3 KB
1426	cc/20e00d	126940	RUN_DNAmDeconv:DNAmDeconv:TEST_PREPROCESSING (479)	COMPLETED	0	2024-10-21 05:11:15.000	3.6s	3.3s	97.4%	1.8 GB	1.8 GB	20.4 MB	60.3 KB
1423	80/17a104	126912	RUN_DNAmDeconv:DNAmDeconv:TEST_PREPROCESSING (476)	COMPLETED	0	2024-10-21 05:11:14.991	3.7s	3.3s	97.7%	1.9 GB	1.9 GB	20.4 MB	60.5 KB
1422	4c/c03cd3	126872	RUN_DNAmDeconv:DNAmDeconv:TEST_PREPROCESSING (475)	COMPLETED	0	2024-10-21 05:11:14.978	3.7s	3.3s	97.8%	1.8 GB	1.8 GB	20.4 MB	60.1 KB
1424	09/b087f1	126884	RUN_DNAmDeconv:DNAmDeconv:TEST_PREPROCESSING (477)	COMPLETED	0	2024-10-21 05:11:14.984	3.7s	3.3s	97.8%	1.8 GB	1.9 GB	20.4 MB	60.1 KB
1421	27/f9d94c	126866	RUN_DNAmDeconv:DNAmDeconv:TEST_PREPROCESSING (474)	COMPLETED	0	2024-10-21 05:11:14.973	3.7s	3.3s	97.5%	1.9 GB	1.9 GB	20.4 MB	60.3 KB
1444	4c/cc94d2	128521	RUN_DNAmDeconv:DNAmDeconv:TEST_PREPROCESSING (497)	COMPLETED	0	2024-10-21 05:11:18.664	3.6s	3.2s	97.8%	1.2 GB	1.2 GB	20 MB	58.3 KB
1443	20/98660e	128511	RUN_DNAmDeconv:DNAmDeconv:TEST_PREPROCESSING (496)	COMPLETED	0	2024-10-21 05:11:18.660	3.6s	3.2s	97.6%	1.2 GB	1.3 GB	20 MB	58.4 KB
1428	a3/7d0c04	128541	RUN_DNAmDeconv:DNAmDeconv:TEST_PREPROCESSING (481)	COMPLETED	0	2024-10-21 05:11:18.669	3.6s	3.2s	97.0%	1.8 GB	1.8 GB	20 MB	59 KB
1425	54/704ab6	128555	RUN_DNAmDeconv:DNAmDeconv:TEST_PREPROCESSING (478)	COMPLETED	0	2024-10-21 05:11:18.673	3.6s	3.3s	97.8%	1.9 GB	1.9 GB	20.4 MB	60.1 KB
1427	92/9c2996	128504	RUN_DNAmDeconv:DNAmDeconv:TEST_PREPROCESSING (480)	COMPLETED	0	2024-10-21 05:11:18.653	3.6s	3.3s	98.1%	1.8 GB	1.8 GB	20.4 MB	61.1 KB
1534	69/492c67	130205	RUN_DNAmDeconv:DNAmDeconv:TEST_PREPROCESSING (587)	COMPLETED	0	2024-10-21 05:11:22.277	3.6s	3.2s	97.9%	1.2 GB	1.2 GB	19.9 MB	57.8 KB
1448	04/89e376	130152	RUN_DNAmDeconv:DNAmDeconv:TEST_PREPROCESSING (501)	COMPLETED	0	2024-10-21 05:11:22.253	3.6s	3.2s	97.2%	1.2 GB	1.2 GB	20 MB	57.8 KB
1512	e5/8e986e	130163	RUN_DNAmDeconv:DNAmDeconv:TEST_PREPROCESSING (565)	COMPLETED	0	2024-10-21 05:11:22.260	3.6s	3.2s	96.9%	1.2 GB	1.2 GB	19.9 MB	57.7 KB
1431	92/ee3762	130287	RUN_DNAmDeconv:DNAmDeconv:TEST_PREPROCESSING (484)	COMPLETED	0	2024-10-21 05:11:22.309	3.6s	3.2s	97.9%	1.2 GB	1.2 GB	20 MB	58.5 KB
1445	b4/6c3f5c	130248	RUN_DNAmDeconv:DNAmDeconv:TEST_PREPROCESSING (498)	COMPLETED	0	2024-10-21 05:11:22.298	3.6s	3.2s	97.3%	1.8 GB	1.8 GB	20 MB	58.5 KB
1434	22/fb6e85	131843	RUN_DNAmDeconv:DNAmDeconv:TEST_PREPROCESSING (487)	COMPLETED	0	2024-10-21 05:11:25.891	3.6s	3.2s	97.8%	1.2 GB	1.3 GB	20 MB	58.3 KB
1432	d2/15aed4	131795	RUN_DNAmDeconv:DNAmDeconv:TEST_PREPROCESSING (485)	COMPLETED	0	2024-10-21 05:11:25.876	3.6s	3.2s	97.9%	1.3 GB	1.3 GB	20 MB	58.5 KB
1430	13/d36aa0	131808	RUN_DNAmDeconv:DNAmDeconv:TEST_PREPROCESSING (483)	COMPLETED	0	2024-10-21 05:11:25.883	3.6s	3.3s	97.9%	1.8 GB	1.8 GB	20 MB	58.5 KB
1433	b3/355fcd	131823	RUN_DNAmDeconv:DNAmDeconv:TEST_PREPROCESSING (486)	COMPLETED	0	2024-10-21 05:11:25.887	3.6s	3.3s	98.0%	1.2 GB	1.2 GB	20 MB	58.5 KB
1429	df/3614e3	131789	RUN_DNAmDeconv:DNAmDeconv:TEST_PREPROCESSING (482)	COMPLETED	0	2024-10-21 05:11:25.871	3.7s	3.3s	97.0%	1.8 GB	1.8 GB	20 MB	58 KB
1436	ed/9091f7	133449	RUN_DNAmDeconv:DNAmDeconv:TEST_PREPROCESSING (489)	COMPLETED	0	2024-10-21 05:11:29.506	3.6s	3.2s	98.2%	1.2 GB	1.3 GB	20 MB	58.5 KB
1439	a7/849835	133477	RUN_DNAmDeconv:DNAmDeconv:TEST_PREPROCESSING (492)	COMPLETED	0	2024-10-21 05:11:29.515	3.6s	3.2s	97.3%	1.2 GB	1.2 GB	19.9 MB	58.6 KB
1435	5a/2e3395	133439	RUN_DNAmDeconv:DNAmDeconv:TEST_PREPROCESSING (488)	COMPLETED	0	2024-10-21 05:11:29.496	3.6s	3.2s	97.5%	1.2 GB	1.3 GB	20 MB	58.6 KB
1440	c8/ee6d96	133536	RUN_DNAmDeconv:DNAmDeconv:TEST_PREPROCESSING (493)	COMPLETED	0	2024-10-21 05:11:29.529	3.6s	3.3s	96.6%	1.8 GB	1.8 GB	20 MB	58.4 KB
1438	db/d5f688	133462	RUN_DNAmDeconv:DNAmDeconv:TEST_PREPROCESSING (491)	COMPLETED	0	2024-10-21 05:11:29.510	3.6s	3.3s	96.8%	1.8 GB	1.8 GB	20 MB	59 KB
1446	b5/82e271	135193	RUN_DNAmDeconv:DNAmDeconv:TEST_PREPROCESSING (499)	COMPLETED	0	2024-10-21 05:11:33.140	3.5s	3.2s	98.2%	1.3 GB	1.3 GB	20 MB	58.5 KB
1442	46/1057d4	135129	RUN_DNAmDeconv:DNAmDeconv:TEST_PREPROCESSING (495)	COMPLETED	0	2024-10-21 05:11:33.118	3.6s	3.2s	98.1%	1.2 GB	1.2 GB	20 MB	57.8 KB
1437	2b/003db6	135144	RUN_DNAmDeconv:DNAmDeconv:TEST_PREPROCESSING (490)	COMPLETED	0	2024-10-21 05:11:33.126	3.6s	3.2s	97.6%	1.2 GB	1.2 GB	20 MB	58 KB
1441	be/7beaa3	135135	RUN_DNAmDeconv:DNAmDeconv:TEST_PREPROCESSING (494)	COMPLETED	0	2024-10-21 05:11:33.122	3.6s	3.2s	97.9%	1.2 GB	1.2 GB	20 MB	58 KB
1449	50/f4bb56	135220	RUN_DNAmDeconv:DNAmDeconv:TEST_PREPROCESSING (502)	COMPLETED	0	2024-10-21 05:11:33.151	3.5s	3.2s	97.4%	1.2 GB	1.2 GB	20 MB	57.6 KB
1450	b8/0848d1	136799	RUN_DNAmDeconv:DNAmDeconv:TEST_PREPROCESSING (503)	COMPLETED	0	2024-10-21 05:11:36.693	3.6s	3.2s	98.1%	1.8 GB	1.8 GB	20 MB	57.6 KB
1451	0c/f4851d	136782	RUN_DNAmDeconv:DNAmDeconv:TEST_PREPROCESSING (504)	COMPLETED	0	2024-10-21 05:11:36.687	3.6s	3.2s	97.0%	1.8 GB	1.8 GB	20 MB	58.7 KB
1453	68/2ad2c8	136834	RUN_DNAmDeconv:DNAmDeconv:TEST_PREPROCESSING (506)	COMPLETED	0	2024-10-21 05:11:36.703	3.6s	3.2s	97.2%	1.8 GB	1.8 GB	20 MB	58.3 KB
1452	92/83d39c	136814	RUN_DNAmDeconv:DNAmDeconv:TEST_PREPROCESSING (505)	COMPLETED	0	2024-10-21 05:11:36.697	3.6s	3.3s	96.0%	1.8 GB	1.8 GB	20 MB	58.2 KB
1447	1b/500a2a	136775	RUN_DNAmDeconv:DNAmDeconv:TEST_PREPROCESSING (500)	COMPLETED	0	2024-10-21 05:11:36.680	3.6s	3.2s	97.9%	1.2 GB	1.2 GB	20 MB	58.6 KB
1457	98/d949dd	138458	RUN_DNAmDeconv:DNAmDeconv:TEST_PREPROCESSING (510)	COMPLETED	0	2024-10-21 05:11:40.304	3.6s	3.2s	98.2%	1.3 GB	1.3 GB	20 MB	59.3 KB
1456	df/3ada25	138428	RUN_DNAmDeconv:DNAmDeconv:TEST_PREPROCESSING (509)	COMPLETED	0	2024-10-21 05:11:40.293	3.6s	3.2s	98.2%	1.3 GB	1.3 GB	20 MB	58.4 KB
1474	c3/8e9de3	138496	RUN_DNAmDeconv:DNAmDeconv:TEST_PREPROCESSING (527)	COMPLETED	0	2024-10-21 05:11:40.315	3.6s	3.3s	95.9%	1.8 GB	1.8 GB	19.9 MB	58.7 KB
1454	51/f39d87	138408	RUN_DNAmDeconv:DNAmDeconv:TEST_PREPROCESSING (507)	COMPLETED	0	2024-10-21 05:11:40.281	3.7s	3.3s	97.9%	1.8 GB	1.8 GB	20 MB	58.1 KB
1455	e9/d534be	138414	RUN_DNAmDeconv:DNAmDeconv:TEST_PREPROCESSING (508)	COMPLETED	0	2024-10-21 05:11:40.287	3.7s	3.2s	97.8%	1.2 GB	1.2 GB	19.9 MB	58.7 KB
1460	c2/14aec4	140075	RUN_DNAmDeconv:DNAmDeconv:TEST_PREPROCESSING (513)	COMPLETED	0	2024-10-21 05:11:43.931	3.5s	3.2s	98.3%	1.2 GB	1.2 GB	20 MB	58.7 KB
1461	2e/f4992a	140158	RUN_DNAmDeconv:DNAmDeconv:TEST_PREPROCESSING (514)	COMPLETED	0	2024-10-21 05:11:43.960	3.5s	3.2s	97.7%	1.2 GB	1.2 GB	20 MB	57.9 KB
1459	9b/88cb35	140065	RUN_DNAmDeconv:DNAmDeconv:TEST_PREPROCESSING (512)	COMPLETED	0	2024-10-21 05:11:43.927	3.6s	3.2s	97.7%	1.2 GB	1.3 GB	20 MB	58.2 KB
1458	92/b0360a	140058	RUN_DNAmDeconv:DNAmDeconv:TEST_PREPROCESSING (511)	COMPLETED	0	2024-10-21 05:11:43.921	3.6s	3.2s	96.8%	1.2 GB	1.2 GB	20 MB	57.9 KB
1462	32/80d4b7	140171	RUN_DNAmDeconv:DNAmDeconv:TEST_PREPROCESSING (515)	COMPLETED	0	2024-10-21 05:11:43.964	3.5s	3.2s	97.6%	1.2 GB	1.3 GB	20 MB	58.2 KB
1480	06/02a409	141809	RUN_DNAmDeconv:DNAmDeconv:TEST_PREPROCESSING (533)	COMPLETED	0	2024-10-21 05:11:47.479	3.6s	3.2s	98.2%	1.2 GB	1.3 GB	20 MB	59.1 KB
1465	43/557653	141815	RUN_DNAmDeconv:DNAmDeconv:TEST_PREPROCESSING (518)	COMPLETED	0	2024-10-21 05:11:47.484	3.6s	3.2s	97.7%	1.2 GB	1.3 GB	20 MB	58.3 KB
1464	88/344998	141852	RUN_DNAmDeconv:DNAmDeconv:TEST_PREPROCESSING (517)	COMPLETED	0	2024-10-21 05:11:47.496	3.6s	3.2s	97.7%	1.2 GB	1.2 GB	20 MB	58.1 KB
1463	51/688920	141825	RUN_DNAmDeconv:DNAmDeconv:TEST_PREPROCESSING (516)	COMPLETED	0	2024-10-21 05:11:47.488	3.6s	3.2s	97.4%	1.8 GB	1.8 GB	20 MB	58 KB
1467	5a/3dadc2	141878	RUN_DNAmDeconv:DNAmDeconv:TEST_PREPROCESSING (520)	COMPLETED	0	2024-10-21 05:11:47.502	3.6s	3.2s	97.5%	1.8 GB	1.8 GB	20 MB	57.9 KB
1468	92/1ff7e8	143472	RUN_DNAmDeconv:DNAmDeconv:TEST_PREPROCESSING (521)	COMPLETED	0	2024-10-21 05:11:51.060	3.6s	3.2s	97.7%	1.8 GB	1.8 GB	20 MB	58.5 KB
1471	37/591a51	143529	RUN_DNAmDeconv:DNAmDeconv:TEST_PREPROCESSING (524)	COMPLETED	0	2024-10-21 05:11:51.078	3.6s	3.2s	97.7%	1.3 GB	1.3 GB	20 MB	58.3 KB
