"","sample","healthy","nbl","tool","unknown","reference","DMRtool","direction","top","collapse_approach","min_cpgs","min_counts"
"2863","20M_mix_Bmap_CLBGA_0-1_rep48",0,1,"CIBERSORT",NA,"reference_11healthy_9nbl","DMRfinder","both",250,"median",3,10
"2864","20M_mix_Bmap_CLBGA_0-1_rep49",0,1,"CIBERSORT",NA,"reference_11healthy_9nbl","DMRfinder","both",250,"median",3,10
"2865","20M_mix_Bmap_CLBGA_0-1_rep5",0,1,"CIBERSORT",NA,"reference_11healthy_9nbl","DMRfinder","both",250,"median",3,10
"2866","20M_mix_Bmap_CLBGA_0-1_rep50",0,1,"CIBERSORT",NA,"reference_11healthy_9nbl","DMRfinder","both",250,"median",3,10
"2867","20M_mix_Bmap_CLBGA_0-1_rep51",0,1,"CIBERSORT",NA,"reference_11healthy_9nbl","DMRfinder","both",250,"median",3,10
"2868","20M_mix_Bmap_CLBGA_0-1_rep52",0,1,"CIBERSORT",NA,"reference_11healthy_9nbl","DMRfinder","both",250,"median",3,10
"2869","20M_mix_Bmap_CLBGA_0-1_rep53",0,1,"CIBERSORT",NA,"reference_11healthy_9nbl","DMRfinder","both",250,"median",3,10
"2870","20M_mix_Bmap_CLBGA_0-1_rep54",0,1,"CIBERSORT",NA,"reference_11healthy_9nbl","DMRfinder","both",250,"median",3,10
"2871","20M_mix_Bmap_CLBGA_0-1_rep55",0,1,"CIBERSORT",NA,"reference_11healthy_9nbl","DMRfinder","both",250,"median",3,10
"2872","20M_mix_Bmap_CLBGA_0-1_rep56",0,1,"CIBERSORT",NA,"reference_11healthy_9nbl","DMRfinder","both",250,"median",3,10
"2873","20M_mix_Bmap_CLBGA_0-1_rep57",0,1,"CIBERSORT",NA,"reference_11healthy_9nbl","DMRfinder","both",250,"median",3,10
"2874","20M_mix_Bmap_CLBGA_0-1_rep58",0,1,"CIBERSORT",NA,"reference_11healthy_9nbl","DMRfinder","both",250,"median",3,10
"2875","20M_mix_Bmap_CLBGA_0-1_rep59",0,1,"CIBERSORT",NA,"reference_11healthy_9nbl","DMRfinder","both",250,"median",3,10
"2876","20M_mix_Bmap_CLBGA_0-1_rep6",0,1,"CIBERSORT",NA,"reference_11healthy_9nbl","DMRfinder","both",250,"median",3,10
"2877","20M_mix_Bmap_CLBGA_0-1_rep60",0,1,"CIBERSORT",NA,"reference_11healthy_9nbl","DMRfinder","both",250,"median",3,10
"2878","20M_mix_Bmap_CLBGA_0-1_rep7",0,1,"CIBERSORT",NA,"reference_11healthy_9nbl","DMRfinder","both",250,"median",3,10
"2879","20M_mix_Bmap_CLBGA_0-1_rep8",0,1,"CIBERSORT",NA,"reference_11healthy_9nbl","DMRfinder","both",250,"median",3,10
"2880","20M_mix_Bmap_CLBGA_0-1_rep9",0,1,"CIBERSORT",NA,"reference_11healthy_9nbl","DMRfinder","both",250,"median",3,10
"2881","20M_mix_Bmap_CLBGA_0-11_rep1",0,1,"CIBERSORT",NA,"reference_11healthy_9nbl","DMRfinder","both",250,"median",3,10
"2882","20M_mix_Bmap_CLBGA_0-11_rep10",0,1,"CIBERSORT",NA,"reference_11healthy_9nbl","DMRfinder","both",250,"median",3,10
"2883","20M_mix_Bmap_CLBGA_0-11_rep11",0,1,"CIBERSORT",NA,"reference_11healthy_9nbl","DMRfinder","both",250,"median",3,10
"2884","20M_mix_Bmap_CLBGA_0-11_rep12",0,1,"CIBERSORT",NA,"reference_11healthy_9nbl","DMRfinder","both",250,"median",3,10
"2885","20M_mix_Bmap_CLBGA_0-11_rep13",0,1,"CIBERSORT",NA,"reference_11healthy_9nbl","DMRfinder","both",250,"median",3,10
"2886","20M_mix_Bmap_CLBGA_0-11_rep14",0,1,"CIBERSORT",NA,"reference_11healthy_9nbl","DMRfinder","both",250,"median",3,10
"2887","20M_mix_Bmap_CLBGA_0-11_rep15",0,1,"CIBERSORT",NA,"reference_11healthy_9nbl","DMRfinder","both",250,"median",3,10
"2888","20M_mix_Bmap_CLBGA_0-11_rep16",0,1,"CIBERSORT",NA,"reference_11healthy_9nbl","DMRfinder","both",250,"median",3,10
"2889","20M_mix_Bmap_CLBGA_0-11_rep17",0,1,"CIBERSORT",NA,"reference_11healthy_9nbl","DMRfinder","both",250,"median",3,10
"2890","20M_mix_Bmap_CLBGA_0-11_rep18",0,1,"CIBERSORT",NA,"reference_11healthy_9nbl","DMRfinder","both",250,"median",3,10
"2891","20M_mix_Bmap_CLBGA_0-11_rep19",0,1,"CIBERSORT",NA,"reference_11healthy_9nbl","DMRfinder","both",250,"median",3,10
"2892","20M_mix_Bmap_CLBGA_0-11_rep2",0,1,"CIBERSORT",NA,"reference_11healthy_9nbl","DMRfinder","both",250,"median",3,10
"2893","20M_mix_Bmap_CLBGA_0-11_rep20",0,1,"CIBERSORT",NA,"reference_11healthy_9nbl","DMRfinder","both",250,"median",3,10
"2894","20M_mix_Bmap_CLBGA_0-11_rep21",0,1,"CIBERSORT",NA,"reference_11healthy_9nbl","DMRfinder","both",250,"median",3,10
"2895","20M_mix_Bmap_CLBGA_0-11_rep22",0,1,"CIBERSORT",NA,"reference_11healthy_9nbl","DMRfinder","both",250,"median",3,10
"2896","20M_mix_Bmap_CLBGA_0-11_rep23",0,1,"CIBERSORT",NA,"reference_11healthy_9nbl","DMRfinder","both",250,"median",3,10
"2897","20M_mix_Bmap_CLBGA_0-11_rep24",0,1,"CIBERSORT",NA,"reference_11healthy_9nbl","DMRfinder","both",250,"median",3,10
"2898","20M_mix_Bmap_CLBGA_0-11_rep25",0,1,"CIBERSORT",NA,"reference_11healthy_9nbl","DMRfinder","both",250,"median",3,10
"2899","20M_mix_Bmap_CLBGA_0-11_rep26",0,1,"CIBERSORT",NA,"reference_11healthy_9nbl","DMRfinder","both",250,"median",3,10
"2900","20M_mix_Bmap_CLBGA_0-11_rep27",0,1,"CIBERSORT",NA,"reference_11healthy_9nbl","DMRfinder","both",250,"median",3,10
"2901","20M_mix_Bmap_CLBGA_0-11_rep28",0,1,"CIBERSORT",NA,"reference_11healthy_9nbl","DMRfinder","both",250,"median",3,10
"2902","20M_mix_Bmap_CLBGA_0-11_rep29",0,1,"CIBERSORT",NA,"reference_11healthy_9nbl","DMRfinder","both",250,"median",3,10
"2903","20M_mix_Bmap_CLBGA_0-11_rep3",0,1,"CIBERSORT",NA,"reference_11healthy_9nbl","DMRfinder","both",250,"median",3,10
"2904","20M_mix_Bmap_CLBGA_0-11_rep30",0,1,"CIBERSORT",NA,"reference_11healthy_9nbl","DMRfinder","both",250,"median",3,10
"2905","20M_mix_Bmap_CLBGA_0-11_rep31",0,1,"CIBERSORT",NA,"reference_11healthy_9nbl","DMRfinder","both",250,"median",3,10
"2906","20M_mix_Bmap_CLBGA_0-11_rep32",0,1,"CIBERSORT",NA,"reference_11healthy_9nbl","DMRfinder","both",250,"median",3,10
"2907","20M_mix_Bmap_CLBGA_0-11_rep33",0,1,"CIBERSORT",NA,"reference_11healthy_9nbl","DMRfinder","both",250,"median",3,10
"2908","20M_mix_Bmap_CLBGA_0-11_rep34",0,1,"CIBERSORT",NA,"reference_11healthy_9nbl","DMRfinder","both",250,"median",3,10
"2909","20M_mix_Bmap_CLBGA_0-11_rep35",0,1,"CIBERSORT",NA,"reference_11healthy_9nbl","DMRfinder","both",250,"median",3,10
"2910","20M_mix_Bmap_CLBGA_0-11_rep36",0,1,"CIBERSORT",NA,"reference_11healthy_9nbl","DMRfinder","both",250,"median",3,10
"2911","20M_mix_Bmap_CLBGA_0-11_rep37",0,1,"CIBERSORT",NA,"reference_11healthy_9nbl","DMRfinder","both",250,"median",3,10
"2912","20M_mix_Bmap_CLBGA_0-11_rep38",0,1,"CIBERSORT",NA,"reference_11healthy_9nbl","DMRfinder","both",250,"median",3,10
"2913","20M_mix_Bmap_CLBGA_0-11_rep39",0,1,"CIBERSORT",NA,"reference_11healthy_9nbl","DMRfinder","both",250,"median",3,10
"2914","20M_mix_Bmap_CLBGA_0-11_rep4",0,1,"CIBERSORT",NA,"reference_11healthy_9nbl","DMRfinder","both",250,"median",3,10
"2915","20M_mix_Bmap_CLBGA_0-11_rep40",0,1,"CIBERSORT",NA,"reference_11healthy_9nbl","DMRfinder","both",250,"median",3,10
"2916","20M_mix_Bmap_CLBGA_0-11_rep41",0,1,"CIBERSORT",NA,"reference_11healthy_9nbl","DMRfinder","both",250,"median",3,10
"2917","20M_mix_Bmap_CLBGA_0-11_rep42",0,1,"CIBERSORT",NA,"reference_11healthy_9nbl","DMRfinder","both",250,"median",3,10
"2918","20M_mix_Bmap_CLBGA_0-11_rep43",0,1,"CIBERSORT",NA,"reference_11healthy_9nbl","DMRfinder","both",250,"median",3,10
"2919","20M_mix_Bmap_CLBGA_0-11_rep44",0,1,"CIBERSORT",NA,"reference_11healthy_9nbl","DMRfinder","both",250,"median",3,10
"2920","20M_mix_Bmap_CLBGA_0-11_rep45",0,1,"CIBERSORT",NA,"reference_11healthy_9nbl","DMRfinder","both",250,"median",3,10
"2921","20M_mix_Bmap_CLBGA_0-11_rep46",0,1,"CIBERSORT",NA,"reference_11healthy_9nbl","DMRfinder","both",250,"median",3,10
"2922","20M_mix_Bmap_CLBGA_0-11_rep47",0,1,"CIBERSORT",NA,"reference_11healthy_9nbl","DMRfinder","both",250,"median",3,10
"2923","20M_mix_Bmap_CLBGA_0-11_rep48",0,1,"CIBERSORT",NA,"reference_11healthy_9nbl","DMRfinder","both",250,"median",3,10
"2924","20M_mix_Bmap_CLBGA_0-11_rep49",0,1,"CIBERSORT",NA,"reference_11healthy_9nbl","DMRfinder","both",250,"median",3,10
"2925","20M_mix_Bmap_CLBGA_0-11_rep5",0,1,"CIBERSORT",NA,"reference_11healthy_9nbl","DMRfinder","both",250,"median",3,10
"2926","20M_mix_Bmap_CLBGA_0-11_rep50",0,1,"CIBERSORT",NA,"reference_11healthy_9nbl","DMRfinder","both",250,"median",3,10
"2927","20M_mix_Bmap_CLBGA_0-11_rep51",0,1,"CIBERSORT",NA,"reference_11healthy_9nbl","DMRfinder","both",250,"median",3,10
"2928","20M_mix_Bmap_CLBGA_0-11_rep52",0,1,"CIBERSORT",NA,"reference_11healthy_9nbl","DMRfinder","both",250,"median",3,10
"2929","20M_mix_Bmap_CLBGA_0-11_rep53",0,1,"CIBERSORT",NA,"reference_11healthy_9nbl","DMRfinder","both",250,"median",3,10
"2930","20M_mix_Bmap_CLBGA_0-11_rep54",0,1,"CIBERSORT",NA,"reference_11healthy_9nbl","DMRfinder","both",250,"median",3,10
"2931","20M_mix_Bmap_CLBGA_0-11_rep55",0,1,"CIBERSORT",NA,"reference_11healthy_9nbl","DMRfinder","both",250,"median",3,10
"2932","20M_mix_Bmap_CLBGA_0-11_rep56",0,1,"CIBERSORT",NA,"reference_11healthy_9nbl","DMRfinder","both",250,"median",3,10
"2933","20M_mix_Bmap_CLBGA_0-11_rep57",0,1,"CIBERSORT",NA,"reference_11healthy_9nbl","DMRfinder","both",250,"median",3,10
"2934","20M_mix_Bmap_CLBGA_0-11_rep58",0,1,"CIBERSORT",NA,"reference_11healthy_9nbl","DMRfinder","both",250,"median",3,10
"2935","20M_mix_Bmap_CLBGA_0-11_rep59",0,1,"CIBERSORT",NA,"reference_11healthy_9nbl","DMRfinder","both",250,"median",3,10
"2936","20M_mix_Bmap_CLBGA_0-11_rep6",0,1,"CIBERSORT",NA,"reference_11healthy_9nbl","DMRfinder","both",250,"median",3,10
"2937","20M_mix_Bmap_CLBGA_0-11_rep60",0,1,"CIBERSORT",NA,"reference_11healthy_9nbl","DMRfinder","both",250,"median",3,10
"2938","20M_mix_Bmap_CLBGA_0-11_rep7",0,1,"CIBERSORT",NA,"reference_11healthy_9nbl","DMRfinder","both",250,"median",3,10
"2939","20M_mix_Bmap_CLBGA_0-11_rep8",0,1,"CIBERSORT",NA,"reference_11healthy_9nbl","DMRfinder","both",250,"median",3,10
"2940","20M_mix_Bmap_CLBGA_0-11_rep9",0,1,"CIBERSORT",NA,"reference_11healthy_9nbl","DMRfinder","both",250,"median",3,10
"2941","20M_mix_Bmap_CLBGA_0-3_rep1",0,1,"CIBERSORT",NA,"reference_11healthy_9nbl","DMRfinder","both",250,"median",3,10
"2942","20M_mix_Bmap_CLBGA_0-3_rep10",0,1,"CIBERSORT",NA,"reference_11healthy_9nbl","DMRfinder","both",250,"median",3,10
"2943","20M_mix_Bmap_CLBGA_0-3_rep11",0,1,"CIBERSORT",NA,"reference_11healthy_9nbl","DMRfinder","both",250,"median",3,10
"2944","20M_mix_Bmap_CLBGA_0-3_rep12",0,1,"CIBERSORT",NA,"reference_11healthy_9nbl","DMRfinder","both",250,"median",3,10
"2945","20M_mix_Bmap_CLBGA_0-3_rep13",0,1,"CIBERSORT",NA,"reference_11healthy_9nbl","DMRfinder","both",250,"median",3,10
"2946","20M_mix_Bmap_CLBGA_0-3_rep14",0,1,"CIBERSORT",NA,"reference_11healthy_9nbl","DMRfinder","both",250,"median",3,10
"2947","20M_mix_Bmap_CLBGA_0-3_rep15",0,1,"CIBERSORT",NA,"reference_11healthy_9nbl","DMRfinder","both",250,"median",3,10
"2948","20M_mix_Bmap_CLBGA_0-3_rep16",0,1,"CIBERSORT",NA,"reference_11healthy_9nbl","DMRfinder","both",250,"median",3,10
"2949","20M_mix_Bmap_CLBGA_0-3_rep17",0,1,"CIBERSORT",NA,"reference_11healthy_9nbl","DMRfinder","both",250,"median",3,10
"2950","20M_mix_Bmap_CLBGA_0-3_rep18",0,1,"CIBERSORT",NA,"reference_11healthy_9nbl","DMRfinder","both",250,"median",3,10
"2951","20M_mix_Bmap_CLBGA_0-3_rep19",0,1,"CIBERSORT",NA,"reference_11healthy_9nbl","DMRfinder","both",250,"median",3,10
"2952","20M_mix_Bmap_CLBGA_0-3_rep2",0,1,"CIBERSORT",NA,"reference_11healthy_9nbl","DMRfinder","both",250,"median",3,10
"2953","20M_mix_Bmap_CLBGA_0-3_rep20",0,1,"CIBERSORT",NA,"reference_11healthy_9nbl","DMRfinder","both",250,"median",3,10
"2954","20M_mix_Bmap_CLBGA_0-3_rep21",0,1,"CIBERSORT",NA,"reference_11healthy_9nbl","DMRfinder","both",250,"median",3,10
"2955","20M_mix_Bmap_CLBGA_0-3_rep22",0,1,"CIBERSORT",NA,"reference_11healthy_9nbl","DMRfinder","both",250,"median",3,10
"2956","20M_mix_Bmap_CLBGA_0-3_rep23",0,1,"CIBERSORT",NA,"reference_11healthy_9nbl","DMRfinder","both",250,"median",3,10
"2957","20M_mix_Bmap_CLBGA_0-3_rep24",0,1,"CIBERSORT",NA,"reference_11healthy_9nbl","DMRfinder","both",250,"median",3,10
"2958","20M_mix_Bmap_CLBGA_0-3_rep25",0,1,"CIBERSORT",NA,"reference_11healthy_9nbl","DMRfinder","both",250,"median",3,10
"2959","20M_mix_Bmap_CLBGA_0-3_rep26",0,1,"CIBERSORT",NA,"reference_11healthy_9nbl","DMRfinder","both",250,"median",3,10
"2960","20M_mix_Bmap_CLBGA_0-3_rep27",0,1,"CIBERSORT",NA,"reference_11healthy_9nbl","DMRfinder","both",250,"median",3,10
"2961","20M_mix_Bmap_CLBGA_0-3_rep28",0,1,"CIBERSORT",NA,"reference_11healthy_9nbl","DMRfinder","both",250,"median",3,10
"2962","20M_mix_Bmap_CLBGA_0-3_rep29",0,1,"CIBERSORT",NA,"reference_11healthy_9nbl","DMRfinder","both",250,"median",3,10
"2963","20M_mix_Bmap_CLBGA_0-3_rep3",0,1,"CIBERSORT",NA,"reference_11healthy_9nbl","DMRfinder","both",250,"median",3,10
"2964","20M_mix_Bmap_CLBGA_0-3_rep30",0,1,"CIBERSORT",NA,"reference_11healthy_9nbl","DMRfinder","both",250,"median",3,10
"2965","20M_mix_Bmap_CLBGA_0-3_rep31",0,1,"CIBERSORT",NA,"reference_11healthy_9nbl","DMRfinder","both",250,"median",3,10
"2966","20M_mix_Bmap_CLBGA_0-3_rep32",0,1,"CIBERSORT",NA,"reference_11healthy_9nbl","DMRfinder","both",250,"median",3,10
"2967","20M_mix_Bmap_CLBGA_0-3_rep33",0,1,"CIBERSORT",NA,"reference_11healthy_9nbl","DMRfinder","both",250,"median",3,10
"2968","20M_mix_Bmap_CLBGA_0-3_rep34",0,1,"CIBERSORT",NA,"reference_11healthy_9nbl","DMRfinder","both",250,"median",3,10
"2969","20M_mix_Bmap_CLBGA_0-3_rep35",0,1,"CIBERSORT",NA,"reference_11healthy_9nbl","DMRfinder","both",250,"median",3,10
"2970","20M_mix_Bmap_CLBGA_0-3_rep36",0,1,"CIBERSORT",NA,"reference_11healthy_9nbl","DMRfinder","both",250,"median",3,10
"2971","20M_mix_Bmap_CLBGA_0-3_rep37",0,1,"CIBERSORT",NA,"reference_11healthy_9nbl","DMRfinder","both",250,"median",3,10
"2972","20M_mix_Bmap_CLBGA_0-3_rep38",0,1,"CIBERSORT",NA,"reference_11healthy_9nbl","DMRfinder","both",250,"median",3,10
"2973","20M_mix_Bmap_CLBGA_0-3_rep39",0,1,"CIBERSORT",NA,"reference_11healthy_9nbl","DMRfinder","both",250,"median",3,10
"2974","20M_mix_Bmap_CLBGA_0-3_rep4",0,1,"CIBERSORT",NA,"reference_11healthy_9nbl","DMRfinder","both",250,"median",3,10
"2975","20M_mix_Bmap_CLBGA_0-3_rep40",0,1,"CIBERSORT",NA,"reference_11healthy_9nbl","DMRfinder","both",250,"median",3,10
"2976","20M_mix_Bmap_CLBGA_0-3_rep41",0,1,"CIBERSORT",NA,"reference_11healthy_9nbl","DMRfinder","both",250,"median",3,10
"2977","20M_mix_Bmap_CLBGA_0-3_rep42",0,1,"CIBERSORT",NA,"reference_11healthy_9nbl","DMRfinder","both",250,"median",3,10
"2978","20M_mix_Bmap_CLBGA_0-3_rep43",0,1,"CIBERSORT",NA,"reference_11healthy_9nbl","DMRfinder","both",250,"median",3,10
"2979","20M_mix_Bmap_CLBGA_0-3_rep44",0,1,"CIBERSORT",NA,"reference_11healthy_9nbl","DMRfinder","both",250,"median",3,10
"2980","20M_mix_Bmap_CLBGA_0-3_rep45",0,1,"CIBERSORT",NA,"reference_11healthy_9nbl","DMRfinder","both",250,"median",3,10
"2981","20M_mix_Bmap_CLBGA_0-3_rep46",0,1,"CIBERSORT",NA,"reference_11healthy_9nbl","DMRfinder","both",250,"median",3,10
"2982","20M_mix_Bmap_CLBGA_0-3_rep47",0,1,"CIBERSORT",NA,"reference_11healthy_9nbl","DMRfinder","both",250,"median",3,10
"2983","20M_mix_Bmap_CLBGA_0-3_rep48",0,1,"CIBERSORT",NA,"reference_11healthy_9nbl","DMRfinder","both",250,"median",3,10
"2984","20M_mix_Bmap_CLBGA_0-3_rep49",0,1,"CIBERSORT",NA,"reference_11healthy_9nbl","DMRfinder","both",250,"median",3,10
"2985","20M_mix_Bmap_CLBGA_0-3_rep5",0,1,"CIBERSORT",NA,"reference_11healthy_9nbl","DMRfinder","both",250,"median",3,10
"2986","20M_mix_Bmap_CLBGA_0-3_rep50",0,1,"CIBERSORT",NA,"reference_11healthy_9nbl","DMRfinder","both",250,"median",3,10
"2987","20M_mix_Bmap_CLBGA_0-3_rep51",0,1,"CIBERSORT",NA,"reference_11healthy_9nbl","DMRfinder","both",250,"median",3,10
"2988","20M_mix_Bmap_CLBGA_0-3_rep52",0,1,"CIBERSORT",NA,"reference_11healthy_9nbl","DMRfinder","both",250,"median",3,10
"2989","20M_mix_Bmap_CLBGA_0-3_rep53",0,1,"CIBERSORT",NA,"reference_11healthy_9nbl","DMRfinder","both",250,"median",3,10
"2990","20M_mix_Bmap_CLBGA_0-3_rep54",0,1,"CIBERSORT",NA,"reference_11healthy_9nbl","DMRfinder","both",250,"median",3,10
"2991","20M_mix_Bmap_CLBGA_0-3_rep55",0,1,"CIBERSORT",NA,"reference_11healthy_9nbl","DMRfinder","both",250,"median",3,10
"2992","20M_mix_Bmap_CLBGA_0-3_rep56",0,1,"CIBERSORT",NA,"reference_11healthy_9nbl","DMRfinder","both",250,"median",3,10
"2993","20M_mix_Bmap_CLBGA_0-3_rep57",0,1,"CIBERSORT",NA,"reference_11healthy_9nbl","DMRfinder","both",250,"median",3,10
"2994","20M_mix_Bmap_CLBGA_0-3_rep58",0,1,"CIBERSORT",NA,"reference_11healthy_9nbl","DMRfinder","both",250,"median",3,10
"2995","20M_mix_Bmap_CLBGA_0-3_rep59",0,1,"CIBERSORT",NA,"reference_11healthy_9nbl","DMRfinder","both",250,"median",3,10
"2996","20M_mix_Bmap_CLBGA_0-3_rep6",0,1,"CIBERSORT",NA,"reference_11healthy_9nbl","DMRfinder","both",250,"median",3,10
"2997","20M_mix_Bmap_CLBGA_0-3_rep60",0,1,"CIBERSORT",NA,"reference_11healthy_9nbl","DMRfinder","both",250,"median",3,10
"2998","20M_mix_Bmap_CLBGA_0-3_rep7",0,1,"CIBERSORT",NA,"reference_11healthy_9nbl","DMRfinder","both",250,"median",3,10
"2999","20M_mix_Bmap_CLBGA_0-3_rep8",0,1,"CIBERSORT",NA,"reference_11healthy_9nbl","DMRfinder","both",250,"median",3,10
"3000","20M_mix_Bmap_CLBGA_0-3_rep9",0,1,"CIBERSORT",NA,"reference_11healthy_9nbl","DMRfinder","both",250,"median",3,10
"3001","20M_mix_Bmap_CLBGA_0-7_rep1",0,1,"CIBERSORT",NA,"reference_11healthy_9nbl","DMRfinder","both",250,"median",3,10
"3002","20M_mix_Bmap_CLBGA_0-7_rep10",0,1,"CIBERSORT",NA,"reference_11healthy_9nbl","DMRfinder","both",250,"median",3,10
"3003","20M_mix_Bmap_CLBGA_0-7_rep11",0,1,"CIBERSORT",NA,"reference_11healthy_9nbl","DMRfinder","both",250,"median",3,10
"3004","20M_mix_Bmap_CLBGA_0-7_rep12",0,1,"CIBERSORT",NA,"reference_11healthy_9nbl","DMRfinder","both",250,"median",3,10
"3005","20M_mix_Bmap_CLBGA_0-7_rep13",0,1,"CIBERSORT",NA,"reference_11healthy_9nbl","DMRfinder","both",250,"median",3,10
"3006","20M_mix_Bmap_CLBGA_0-7_rep14",0,1,"CIBERSORT",NA,"reference_11healthy_9nbl","DMRfinder","both",250,"median",3,10
"3007","20M_mix_Bmap_CLBGA_0-7_rep15",0,1,"CIBERSORT",NA,"reference_11healthy_9nbl","DMRfinder","both",250,"median",3,10
"3008","20M_mix_Bmap_CLBGA_0-7_rep16",0,1,"CIBERSORT",NA,"reference_11healthy_9nbl","DMRfinder","both",250,"median",3,10
"3009","20M_mix_Bmap_CLBGA_0-7_rep17",0,1,"CIBERSORT",NA,"reference_11healthy_9nbl","DMRfinder","both",250,"median",3,10
"3010","20M_mix_Bmap_CLBGA_0-7_rep18",0,1,"CIBERSORT",NA,"reference_11healthy_9nbl","DMRfinder","both",250,"median",3,10
"3011","20M_mix_Bmap_CLBGA_0-7_rep19",0,1,"CIBERSORT",NA,"reference_11healthy_9nbl","DMRfinder","both",250,"median",3,10
"3012","20M_mix_Bmap_CLBGA_0-7_rep2",0,1,"CIBERSORT",NA,"reference_11healthy_9nbl","DMRfinder","both",250,"median",3,10
"3013","20M_mix_Bmap_CLBGA_0-7_rep20",0,1,"CIBERSORT",NA,"reference_11healthy_9nbl","DMRfinder","both",250,"median",3,10
"3014","20M_mix_Bmap_CLBGA_0-7_rep21",0,1,"CIBERSORT",NA,"reference_11healthy_9nbl","DMRfinder","both",250,"median",3,10
"3015","20M_mix_Bmap_CLBGA_0-7_rep22",0,1,"CIBERSORT",NA,"reference_11healthy_9nbl","DMRfinder","both",250,"median",3,10
"3016","20M_mix_Bmap_CLBGA_0-7_rep23",0,1,"CIBERSORT",NA,"reference_11healthy_9nbl","DMRfinder","both",250,"median",3,10
"3017","20M_mix_Bmap_CLBGA_0-7_rep24",0,1,"CIBERSORT",NA,"reference_11healthy_9nbl","DMRfinder","both",250,"median",3,10
"3018","20M_mix_Bmap_CLBGA_0-7_rep25",0,1,"CIBERSORT",NA,"reference_11healthy_9nbl","DMRfinder","both",250,"median",3,10
"3019","20M_mix_Bmap_CLBGA_0-7_rep26",0,1,"CIBERSORT",NA,"reference_11healthy_9nbl","DMRfinder","both",250,"median",3,10
"3020","20M_mix_Bmap_CLBGA_0-7_rep27",0,1,"CIBERSORT",NA,"reference_11healthy_9nbl","DMRfinder","both",250,"median",3,10
"3021","20M_mix_Bmap_CLBGA_0-7_rep28",0,1,"CIBERSORT",NA,"reference_11healthy_9nbl","DMRfinder","both",250,"median",3,10
"3022","20M_mix_Bmap_CLBGA_0-7_rep29",0,1,"CIBERSORT",NA,"reference_11healthy_9nbl","DMRfinder","both",250,"median",3,10
"3023","20M_mix_Bmap_CLBGA_0-7_rep3",0,1,"CIBERSORT",NA,"reference_11healthy_9nbl","DMRfinder","both",250,"median",3,10
"3024","20M_mix_Bmap_CLBGA_0-7_rep30",0,1,"CIBERSORT",NA,"reference_11healthy_9nbl","DMRfinder","both",250,"median",3,10
"3025","20M_mix_Bmap_CLBGA_0-7_rep31",0,1,"CIBERSORT",NA,"reference_11healthy_9nbl","DMRfinder","both",250,"median",3,10
"3026","20M_mix_Bmap_CLBGA_0-7_rep32",0,1,"CIBERSORT",NA,"reference_11healthy_9nbl","DMRfinder","both",250,"median",3,10
"3027","20M_mix_Bmap_CLBGA_0-7_rep33",0,1,"CIBERSORT",NA,"reference_11healthy_9nbl","DMRfinder","both",250,"median",3,10
"3028","20M_mix_Bmap_CLBGA_0-7_rep34",0,1,"CIBERSORT",NA,"reference_11healthy_9nbl","DMRfinder","both",250,"median",3,10
"3029","20M_mix_Bmap_CLBGA_0-7_rep35",0,1,"CIBERSORT",NA,"reference_11healthy_9nbl","DMRfinder","both",250,"median",3,10
"3030","20M_mix_Bmap_CLBGA_0-7_rep36",0,1,"CIBERSORT",NA,"reference_11healthy_9nbl","DMRfinder","both",250,"median",3,10
"3031","20M_mix_Bmap_CLBGA_0-7_rep37",0,1,"CIBERSORT",NA,"reference_11healthy_9nbl","DMRfinder","both",250,"median",3,10
"3032","20M_mix_Bmap_CLBGA_0-7_rep38",0,1,"CIBERSORT",NA,"reference_11healthy_9nbl","DMRfinder","both",250,"median",3,10
"3033","20M_mix_Bmap_CLBGA_0-7_rep39",0,1,"CIBERSORT",NA,"reference_11healthy_9nbl","DMRfinder","both",250,"median",3,10
"3034","20M_mix_Bmap_CLBGA_0-7_rep4",0,1,"CIBERSORT",NA,"reference_11healthy_9nbl","DMRfinder","both",250,"median",3,10
"3035","20M_mix_Bmap_CLBGA_0-7_rep40",0,1,"CIBERSORT",NA,"reference_11healthy_9nbl","DMRfinder","both",250,"median",3,10
"3036","20M_mix_Bmap_CLBGA_0-7_rep41",0,1,"CIBERSORT",NA,"reference_11healthy_9nbl","DMRfinder","both",250,"median",3,10
"3037","20M_mix_Bmap_CLBGA_0-7_rep42",0,1,"CIBERSORT",NA,"reference_11healthy_9nbl","DMRfinder","both",250,"median",3,10
"3038","20M_mix_Bmap_CLBGA_0-7_rep43",0,1,"CIBERSORT",NA,"reference_11healthy_9nbl","DMRfinder","both",250,"median",3,10
"3039","20M_mix_Bmap_CLBGA_0-7_rep44",0,1,"CIBERSORT",NA,"reference_11healthy_9nbl","DMRfinder","both",250,"median",3,10
"3040","20M_mix_Bmap_CLBGA_0-7_rep45",0,1,"CIBERSORT",NA,"reference_11healthy_9nbl","DMRfinder","both",250,"median",3,10
"3041","20M_mix_Bmap_CLBGA_0-7_rep46",0,1,"CIBERSORT",NA,"reference_11healthy_9nbl","DMRfinder","both",250,"median",3,10
"3042","20M_mix_Bmap_CLBGA_0-7_rep47",0,1,"CIBERSORT",NA,"reference_11healthy_9nbl","DMRfinder","both",250,"median",3,10
"3043","20M_mix_Bmap_CLBGA_0-7_rep48",0,1,"CIBERSORT",NA,"reference_11healthy_9nbl","DMRfinder","both",250,"median",3,10
