sample,LMC1,LMC2,tool,V1,V2,min_cpgs,min_counts
20M_mix_Bmap_CLBGA_5_rep33,0.0583027878176674,0.941697212182333,MeDeCom,,,3,10
20M_mix_Bmap_CLBGA_5_rep34,0.0598979343962987,0.940102065603701,MeDeCom,,,3,10
20M_mix_Bmap_CLBGA_5_rep35,0.0595108865173387,0.940489113482661,MeDeCom,,,3,10
20M_mix_Bmap_CLBGA_5_rep36,0.0579529565397199,0.94204704346028,MeDeCom,,,3,10
20M_mix_Bmap_CLBGA_5_rep37,0.0595256060427917,0.940474393957208,MeDeCom,,,3,10
20M_mix_Bmap_CLBGA_5_rep38,0.0599222636914478,0.940077736308552,MeDeCom,,,3,10
20M_mix_Bmap_CLBGA_5_rep39,0.0597178664820299,0.94028213351797,MeDeCom,,,3,10
20M_mix_Bmap_CLBGA_5_rep4,0.0591139908289037,0.940886009171096,MeDeCom,,,3,10
20M_mix_Bmap_CLBGA_5_rep40,0.0601343283537935,0.939865671646206,MeDeCom,,,3,10
20M_mix_Bmap_CLBGA_5_rep41,0.0572053984259287,0.942794601574071,MeDeCom,,,3,10
20M_mix_Bmap_CLBGA_5_rep42,0.0592003507478395,0.94079964925216,MeDeCom,,,3,10
20M_mix_Bmap_CLBGA_5_rep43,0.0585560196305362,0.941443980369464,MeDeCom,,,3,10
20M_mix_Bmap_CLBGA_5_rep44,0.0594232075658543,0.940576792434146,MeDeCom,,,3,10
20M_mix_Bmap_CLBGA_5_rep45,0.0585674260674718,0.941432573932528,MeDeCom,,,3,10
20M_mix_Bmap_CLBGA_5_rep46,0.059237304413292,0.940762695586708,MeDeCom,,,3,10
20M_mix_Bmap_CLBGA_5_rep47,0.0581468056702182,0.941853194329782,MeDeCom,,,3,10
20M_mix_Bmap_CLBGA_5_rep48,0.0602243110026109,0.939775688997389,MeDeCom,,,3,10
20M_mix_Bmap_CLBGA_5_rep49,0.0590817794631536,0.940918220536846,MeDeCom,,,3,10
20M_mix_Bmap_CLBGA_5_rep5,0.0588116190809214,0.941188380919079,MeDeCom,,,3,10
20M_mix_Bmap_CLBGA_5_rep50,0.058595166310105,0.941404833689895,MeDeCom,,,3,10
20M_mix_Bmap_CLBGA_5_rep51,0.0595832653696219,0.940416734630378,MeDeCom,,,3,10
20M_mix_Bmap_CLBGA_5_rep52,0.0602624733771085,0.939737526622892,MeDeCom,,,3,10
20M_mix_Bmap_CLBGA_5_rep53,0.0583729018913533,0.941627098108647,MeDeCom,,,3,10
20M_mix_Bmap_CLBGA_5_rep54,0.0598038661353248,0.940196133864675,MeDeCom,,,3,10
20M_mix_Bmap_CLBGA_5_rep55,0.0597461330462748,0.940253866953725,MeDeCom,,,3,10
20M_mix_Bmap_CLBGA_5_rep56,0.0598185876051851,0.940181412394815,MeDeCom,,,3,10
20M_mix_Bmap_CLBGA_5_rep57,0.0593790884536577,0.940620911546342,MeDeCom,,,3,10
20M_mix_Bmap_CLBGA_5_rep58,0.0581069558216653,0.941893044178335,MeDeCom,,,3,10
20M_mix_Bmap_CLBGA_5_rep59,0.0595336422131094,0.94046635778689,MeDeCom,,,3,10
20M_mix_Bmap_CLBGA_5_rep6,0.0590197829225037,0.940980217077496,MeDeCom,,,3,10
20M_mix_Bmap_CLBGA_5_rep60,0.0578020800797811,0.942197919920219,MeDeCom,,,3,10
20M_mix_Bmap_CLBGA_5_rep7,0.0583137718289889,0.941686228171011,MeDeCom,,,3,10
20M_mix_Bmap_CLBGA_5_rep8,0.0591293733268186,0.940870626673181,MeDeCom,,,3,10
20M_mix_Bmap_CLBGA_5_rep9,0.0588344895525722,0.941165510447428,MeDeCom,,,3,10
20M_mix_Bmap_CLBGA_50_rep1,0.525989824281035,0.474010175718965,MeDeCom,,,3,10
20M_mix_Bmap_CLBGA_50_rep10,0.528402210805563,0.471597789194437,MeDeCom,,,3,10
20M_mix_Bmap_CLBGA_50_rep11,0.526945741465267,0.473054258534733,MeDeCom,,,3,10
20M_mix_Bmap_CLBGA_50_rep12,0.527836180366253,0.472163819633747,MeDeCom,,,3,10
20M_mix_Bmap_CLBGA_50_rep13,0.528292224370239,0.471707775629761,MeDeCom,,,3,10
20M_mix_Bmap_CLBGA_50_rep14,0.52783019839734,0.47216980160266,MeDeCom,,,3,10
20M_mix_Bmap_CLBGA_50_rep15,0.525960220428013,0.474039779571987,MeDeCom,,,3,10
20M_mix_Bmap_CLBGA_50_rep16,0.529631416641812,0.470368583358188,MeDeCom,,,3,10
20M_mix_Bmap_CLBGA_50_rep17,0.524839885184487,0.475160114815513,MeDeCom,,,3,10
20M_mix_Bmap_CLBGA_50_rep18,0.527535430771135,0.472464569228865,MeDeCom,,,3,10
20M_mix_Bmap_CLBGA_50_rep19,0.528367424950736,0.471632575049264,MeDeCom,,,3,10
20M_mix_Bmap_CLBGA_50_rep2,0.52635251555311,0.47364748444689,MeDeCom,,,3,10
20M_mix_Bmap_CLBGA_50_rep20,0.527839510630917,0.472160489369083,MeDeCom,,,3,10
20M_mix_Bmap_CLBGA_50_rep21,0.527529335816019,0.472470664183981,MeDeCom,,,3,10
20M_mix_Bmap_CLBGA_50_rep22,0.528203469441568,0.471796530558432,MeDeCom,,,3,10
20M_mix_Bmap_CLBGA_50_rep23,0.52772541182264,0.47227458817736,MeDeCom,,,3,10
20M_mix_Bmap_CLBGA_50_rep24,0.526994928173722,0.473005071826278,MeDeCom,,,3,10
20M_mix_Bmap_CLBGA_50_rep25,0.526847243811397,0.473152756188603,MeDeCom,,,3,10
20M_mix_Bmap_CLBGA_50_rep26,0.526385298258737,0.473614701741263,MeDeCom,,,3,10
20M_mix_Bmap_CLBGA_50_rep27,0.526719726839237,0.473280273160763,MeDeCom,,,3,10
20M_mix_Bmap_CLBGA_50_rep28,0.527834572967875,0.472165427032125,MeDeCom,,,3,10
20M_mix_Bmap_CLBGA_50_rep29,0.527829195470395,0.472170804529606,MeDeCom,,,3,10
20M_mix_Bmap_CLBGA_50_rep3,0.527147960408757,0.472852039591243,MeDeCom,,,3,10
20M_mix_Bmap_CLBGA_50_rep30,0.525602247629176,0.474397752370824,MeDeCom,,,3,10
20M_mix_Bmap_CLBGA_50_rep31,0.527807976395968,0.472192023604032,MeDeCom,,,3,10
20M_mix_Bmap_CLBGA_50_rep32,0.529634653345757,0.470365346654243,MeDeCom,,,3,10
20M_mix_Bmap_CLBGA_50_rep33,0.527437005418691,0.472562994581309,MeDeCom,,,3,10
20M_mix_Bmap_CLBGA_50_rep34,0.527366646339164,0.472633353660836,MeDeCom,,,3,10
20M_mix_Bmap_CLBGA_50_rep35,0.528454318433438,0.471545681566562,MeDeCom,,,3,10
20M_mix_Bmap_CLBGA_50_rep36,0.527114915340125,0.472885084659875,MeDeCom,,,3,10
20M_mix_Bmap_CLBGA_50_rep37,0.529732397019251,0.470267602980749,MeDeCom,,,3,10
20M_mix_Bmap_CLBGA_50_rep38,0.529121000231372,0.470878999768628,MeDeCom,,,3,10
20M_mix_Bmap_CLBGA_50_rep39,0.526569608119069,0.473430391880931,MeDeCom,,,3,10
20M_mix_Bmap_CLBGA_50_rep4,0.524330977029591,0.475669022970409,MeDeCom,,,3,10
20M_mix_Bmap_CLBGA_50_rep40,0.527156668178486,0.472843331821514,MeDeCom,,,3,10
20M_mix_Bmap_CLBGA_50_rep41,0.524872969414619,0.475127030585381,MeDeCom,,,3,10
20M_mix_Bmap_CLBGA_50_rep42,0.528504984807178,0.471495015192822,MeDeCom,,,3,10
20M_mix_Bmap_CLBGA_50_rep43,0.528473582882457,0.471526417117543,MeDeCom,,,3,10
20M_mix_Bmap_CLBGA_50_rep44,0.526939709512249,0.473060290487751,MeDeCom,,,3,10
20M_mix_Bmap_CLBGA_50_rep45,0.526307082931836,0.473692917068163,MeDeCom,,,3,10
20M_mix_Bmap_CLBGA_50_rep46,0.52646392166912,0.47353607833088,MeDeCom,,,3,10
20M_mix_Bmap_CLBGA_50_rep47,0.525896846332613,0.474103153667387,MeDeCom,,,3,10
20M_mix_Bmap_CLBGA_50_rep48,0.529513020904588,0.470486979095412,MeDeCom,,,3,10
20M_mix_Bmap_CLBGA_50_rep49,0.526792157557688,0.473207842442312,MeDeCom,,,3,10
20M_mix_Bmap_CLBGA_50_rep5,0.529060586445718,0.470939413554282,MeDeCom,,,3,10
20M_mix_Bmap_CLBGA_50_rep50,0.525842438395969,0.474157561604031,MeDeCom,,,3,10
20M_mix_Bmap_CLBGA_50_rep51,0.529349647739506,0.470650352260494,MeDeCom,,,3,10
20M_mix_Bmap_CLBGA_50_rep52,0.529965281840409,0.470034718159591,MeDeCom,,,3,10
20M_mix_Bmap_CLBGA_50_rep53,0.528287033945201,0.471712966054799,MeDeCom,,,3,10
20M_mix_Bmap_CLBGA_50_rep54,0.525948074597202,0.474051925402798,MeDeCom,,,3,10
20M_mix_Bmap_CLBGA_50_rep55,0.527526406327957,0.472473593672043,MeDeCom,,,3,10
20M_mix_Bmap_CLBGA_50_rep56,0.529382831036683,0.470617168963317,MeDeCom,,,3,10
20M_mix_Bmap_CLBGA_50_rep57,0.528447777665662,0.471552222334337,MeDeCom,,,3,10
20M_mix_Bmap_CLBGA_50_rep58,0.528942768879781,0.471057231120219,MeDeCom,,,3,10
20M_mix_Bmap_CLBGA_50_rep59,0.528992786176957,0.471007213823043,MeDeCom,,,3,10
20M_mix_Bmap_CLBGA_50_rep6,0.528618894973296,0.471381105026704,MeDeCom,,,3,10
20M_mix_Bmap_CLBGA_50_rep60,0.526896439049693,0.473103560950307,MeDeCom,,,3,10
20M_mix_Bmap_CLBGA_50_rep7,0.52769090726958,0.47230909273042,MeDeCom,,,3,10
20M_mix_Bmap_CLBGA_50_rep8,0.528919459036588,0.471080540963412,MeDeCom,,,3,10
20M_mix_Bmap_CLBGA_50_rep9,0.528742070020591,0.471257929979409,MeDeCom,,,3,10
20M_mix_Bmap_CLBGA_0_rep1,,, PRMeth_RF,1.0,0.0,3,10
20M_mix_Bmap_CLBGA_0_rep10,,, PRMeth_RF,1.0,0.0,3,10
20M_mix_Bmap_CLBGA_0_rep11,,, PRMeth_RF,1.0,0.0,3,10
20M_mix_Bmap_CLBGA_0_rep12,,, PRMeth_RF,1.0,0.0,3,10
20M_mix_Bmap_CLBGA_0_rep13,,, PRMeth_RF,1.0,0.0,3,10
20M_mix_Bmap_CLBGA_0_rep14,,, PRMeth_RF,1.0,0.0,3,10
20M_mix_Bmap_CLBGA_0_rep15,,, PRMeth_RF,1.0,0.0,3,10
20M_mix_Bmap_CLBGA_0_rep16,,, PRMeth_RF,1.0,0.0,3,10
20M_mix_Bmap_CLBGA_0_rep17,,, PRMeth_RF,1.0,0.0,3,10
20M_mix_Bmap_CLBGA_0_rep18,,, PRMeth_RF,1.0,0.0,3,10
20M_mix_Bmap_CLBGA_0_rep19,,, PRMeth_RF,1.0,0.0,3,10
20M_mix_Bmap_CLBGA_0_rep2,,, PRMeth_RF,1.0,0.0,3,10
20M_mix_Bmap_CLBGA_0_rep20,,, PRMeth_RF,1.0,0.0,3,10
20M_mix_Bmap_CLBGA_0_rep21,,, PRMeth_RF,1.0,0.0,3,10
20M_mix_Bmap_CLBGA_0_rep22,,, PRMeth_RF,1.0,0.0,3,10
20M_mix_Bmap_CLBGA_0_rep23,,, PRMeth_RF,1.0,0.0,3,10
20M_mix_Bmap_CLBGA_0_rep24,,, PRMeth_RF,1.0,0.0,3,10
20M_mix_Bmap_CLBGA_0_rep25,,, PRMeth_RF,1.0,0.0,3,10
20M_mix_Bmap_CLBGA_0_rep26,,, PRMeth_RF,1.0,0.0,3,10
20M_mix_Bmap_CLBGA_0_rep27,,, PRMeth_RF,1.0,0.0,3,10
20M_mix_Bmap_CLBGA_0_rep28,,, PRMeth_RF,1.0,0.0,3,10
20M_mix_Bmap_CLBGA_0_rep29,,, PRMeth_RF,1.0,0.0,3,10
20M_mix_Bmap_CLBGA_0_rep3,,, PRMeth_RF,1.0,0.0,3,10
20M_mix_Bmap_CLBGA_0_rep30,,, PRMeth_RF,1.0,0.0,3,10
20M_mix_Bmap_CLBGA_0_rep31,,, PRMeth_RF,1.0,0.0,3,10
20M_mix_Bmap_CLBGA_0_rep32,,, PRMeth_RF,1.0,0.0,3,10
20M_mix_Bmap_CLBGA_0_rep33,,, PRMeth_RF,1.0,0.0,3,10
20M_mix_Bmap_CLBGA_0_rep34,,, PRMeth_RF,1.0,0.0,3,10
20M_mix_Bmap_CLBGA_0_rep35,,, PRMeth_RF,1.0,0.0,3,10
20M_mix_Bmap_CLBGA_0_rep36,,, PRMeth_RF,1.0,0.0,3,10
20M_mix_Bmap_CLBGA_0_rep37,,, PRMeth_RF,1.0,0.0,3,10
20M_mix_Bmap_CLBGA_0_rep38,,, PRMeth_RF,1.0,0.0,3,10
20M_mix_Bmap_CLBGA_0_rep39,,, PRMeth_RF,1.0,0.0,3,10
20M_mix_Bmap_CLBGA_0_rep4,,, PRMeth_RF,1.0,0.0,3,10
20M_mix_Bmap_CLBGA_0_rep40,,, PRMeth_RF,0.9999,0.0001,3,10
20M_mix_Bmap_CLBGA_0_rep41,,, PRMeth_RF,1.0,0.0,3,10
20M_mix_Bmap_CLBGA_0_rep42,,, PRMeth_RF,1.0,0.0,3,10
20M_mix_Bmap_CLBGA_0_rep43,,, PRMeth_RF,1.0,0.0,3,10
20M_mix_Bmap_CLBGA_0_rep44,,, PRMeth_RF,1.0,0.0,3,10
20M_mix_Bmap_CLBGA_0_rep45,,, PRMeth_RF,1.0,0.0,3,10
20M_mix_Bmap_CLBGA_0_rep46,,, PRMeth_RF,1.0,0.0,3,10
20M_mix_Bmap_CLBGA_0_rep47,,, PRMeth_RF,1.0,0.0,3,10
20M_mix_Bmap_CLBGA_0_rep48,,, PRMeth_RF,1.0,0.0,3,10
20M_mix_Bmap_CLBGA_0_rep49,,, PRMeth_RF,0.9999,0.0001,3,10
20M_mix_Bmap_CLBGA_0_rep5,,, PRMeth_RF,1.0,0.0,3,10
20M_mix_Bmap_CLBGA_0_rep50,,, PRMeth_RF,1.0,0.0,3,10
20M_mix_Bmap_CLBGA_0_rep51,,, PRMeth_RF,0.9998,0.0002,3,10
20M_mix_Bmap_CLBGA_0_rep52,,, PRMeth_RF,1.0,0.0,3,10
20M_mix_Bmap_CLBGA_0_rep53,,, PRMeth_RF,1.0,0.0,3,10
20M_mix_Bmap_CLBGA_0_rep54,,, PRMeth_RF,1.0,0.0,3,10
20M_mix_Bmap_CLBGA_0_rep55,,, PRMeth_RF,1.0,0.0,3,10
20M_mix_Bmap_CLBGA_0_rep56,,, PRMeth_RF,0.9999,0.0001,3,10
20M_mix_Bmap_CLBGA_0_rep57,,, PRMeth_RF,1.0,0.0,3,10
20M_mix_Bmap_CLBGA_0_rep58,,, PRMeth_RF,1.0,0.0,3,10
20M_mix_Bmap_CLBGA_0_rep59,,, PRMeth_RF,1.0,0.0,3,10
20M_mix_Bmap_CLBGA_0_rep6,,, PRMeth_RF,1.0,0.0,3,10
20M_mix_Bmap_CLBGA_0_rep60,,, PRMeth_RF,1.0,0.0,3,10
20M_mix_Bmap_CLBGA_0_rep7,,, PRMeth_RF,1.0,0.0,3,10
20M_mix_Bmap_CLBGA_0_rep8,,, PRMeth_RF,1.0,0.0,3,10
20M_mix_Bmap_CLBGA_0_rep9,,, PRMeth_RF,1.0,0.0,3,10
20M_mix_Bmap_CLBGA_0-01_rep1,,, PRMeth_RF,1.0,0.0,3,10
20M_mix_Bmap_CLBGA_0-01_rep10,,, PRMeth_RF,1.0,0.0,3,10
20M_mix_Bmap_CLBGA_0-01_rep11,,, PRMeth_RF,1.0,0.0,3,10
20M_mix_Bmap_CLBGA_0-01_rep12,,, PRMeth_RF,1.0,0.0,3,10
20M_mix_Bmap_CLBGA_0-01_rep13,,, PRMeth_RF,1.0,0.0,3,10
20M_mix_Bmap_CLBGA_0-01_rep14,,, PRMeth_RF,1.0,0.0,3,10
20M_mix_Bmap_CLBGA_0-01_rep15,,, PRMeth_RF,1.0,0.0,3,10
20M_mix_Bmap_CLBGA_0-01_rep16,,, PRMeth_RF,1.0,0.0,3,10
20M_mix_Bmap_CLBGA_0-01_rep17,,, PRMeth_RF,1.0,0.0,3,10
20M_mix_Bmap_CLBGA_0-01_rep18,,, PRMeth_RF,1.0,0.0,3,10
20M_mix_Bmap_CLBGA_0-01_rep19,,, PRMeth_RF,1.0,0.0,3,10
20M_mix_Bmap_CLBGA_0-01_rep2,,, PRMeth_RF,1.0,0.0,3,10
20M_mix_Bmap_CLBGA_0-01_rep20,,, PRMeth_RF,1.0,0.0,3,10
20M_mix_Bmap_CLBGA_0-01_rep21,,, PRMeth_RF,0.9999,0.0001,3,10
20M_mix_Bmap_CLBGA_0-01_rep22,,, PRMeth_RF,1.0,0.0,3,10
20M_mix_Bmap_CLBGA_0-01_rep23,,, PRMeth_RF,1.0,0.0,3,10
20M_mix_Bmap_CLBGA_0-01_rep24,,, PRMeth_RF,1.0,0.0,3,10
20M_mix_Bmap_CLBGA_0-01_rep25,,, PRMeth_RF,1.0,0.0,3,10
20M_mix_Bmap_CLBGA_0-01_rep26,,, PRMeth_RF,1.0,0.0,3,10
20M_mix_Bmap_CLBGA_0-01_rep27,,, PRMeth_RF,1.0,0.0,3,10
20M_mix_Bmap_CLBGA_0-01_rep28,,, PRMeth_RF,1.0,0.0,3,10
20M_mix_Bmap_CLBGA_0-01_rep29,,, PRMeth_RF,1.0,0.0,3,10
20M_mix_Bmap_CLBGA_0-01_rep3,,, PRMeth_RF,1.0,0.0,3,10
20M_mix_Bmap_CLBGA_0-01_rep30,,, PRMeth_RF,1.0,0.0,3,10
20M_mix_Bmap_CLBGA_0-01_rep31,,, PRMeth_RF,1.0,0.0,3,10
20M_mix_Bmap_CLBGA_0-01_rep32,,, PRMeth_RF,1.0,0.0,3,10
20M_mix_Bmap_CLBGA_0-01_rep33,,, PRMeth_RF,1.0,0.0,3,10
20M_mix_Bmap_CLBGA_0-01_rep34,,, PRMeth_RF,1.0,0.0,3,10
20M_mix_Bmap_CLBGA_0-01_rep35,,, PRMeth_RF,1.0,0.0,3,10
20M_mix_Bmap_CLBGA_0-01_rep36,,, PRMeth_RF,1.0,0.0,3,10
20M_mix_Bmap_CLBGA_0-01_rep37,,, PRMeth_RF,1.0,0.0,3,10
20M_mix_Bmap_CLBGA_0-01_rep38,,, PRMeth_RF,1.0,0.0,3,10
20M_mix_Bmap_CLBGA_0-01_rep39,,, PRMeth_RF,1.0,0.0,3,10
20M_mix_Bmap_CLBGA_0-01_rep4,,, PRMeth_RF,1.0,0.0,3,10
20M_mix_Bmap_CLBGA_0-01_rep40,,, PRMeth_RF,0.9998,0.0002,3,10
20M_mix_Bmap_CLBGA_0-01_rep41,,, PRMeth_RF,1.0,0.0,3,10
20M_mix_Bmap_CLBGA_0-01_rep42,,, PRMeth_RF,1.0,0.0,3,10
20M_mix_Bmap_CLBGA_0-01_rep43,,, PRMeth_RF,1.0,0.0,3,10
20M_mix_Bmap_CLBGA_0-01_rep44,,, PRMeth_RF,1.0,0.0,3,10
20M_mix_Bmap_CLBGA_0-01_rep45,,, PRMeth_RF,1.0,0.0,3,10
20M_mix_Bmap_CLBGA_0-01_rep46,,, PRMeth_RF,1.0,0.0,3,10
20M_mix_Bmap_CLBGA_0-01_rep47,,, PRMeth_RF,1.0,0.0,3,10
20M_mix_Bmap_CLBGA_0-01_rep48,,, PRMeth_RF,0.9999,0.0001,3,10
20M_mix_Bmap_CLBGA_0-01_rep49,,, PRMeth_RF,0.9998,0.0002,3,10
20M_mix_Bmap_CLBGA_0-01_rep5,,, PRMeth_RF,1.0,0.0,3,10
20M_mix_Bmap_CLBGA_0-01_rep50,,, PRMeth_RF,1.0,0.0,3,10
20M_mix_Bmap_CLBGA_0-01_rep51,,, PRMeth_RF,0.9997,0.0003,3,10
20M_mix_Bmap_CLBGA_0-01_rep52,,, PRMeth_RF,1.0,0.0,3,10
20M_mix_Bmap_CLBGA_0-01_rep53,,, PRMeth_RF,1.0,0.0,3,10
20M_mix_Bmap_CLBGA_0-01_rep54,,, PRMeth_RF,1.0,0.0,3,10
20M_mix_Bmap_CLBGA_0-01_rep55,,, PRMeth_RF,1.0,0.0,3,10
20M_mix_Bmap_CLBGA_0-01_rep56,,, PRMeth_RF,0.9998,0.0002,3,10
20M_mix_Bmap_CLBGA_0-01_rep57,,, PRMeth_RF,1.0,0.0,3,10
20M_mix_Bmap_CLBGA_0-01_rep58,,, PRMeth_RF,1.0,0.0,3,10
20M_mix_Bmap_CLBGA_0-01_rep59,,, PRMeth_RF,1.0,0.0,3,10
20M_mix_Bmap_CLBGA_0-01_rep6,,, PRMeth_RF,1.0,0.0,3,10
20M_mix_Bmap_CLBGA_0-01_rep60,,, PRMeth_RF,1.0,0.0,3,10
20M_mix_Bmap_CLBGA_0-01_rep7,,, PRMeth_RF,1.0,0.0,3,10
20M_mix_Bmap_CLBGA_0-01_rep8,,, PRMeth_RF,1.0,0.0,3,10
20M_mix_Bmap_CLBGA_0-01_rep9,,, PRMeth_RF,1.0,0.0,3,10
20M_mix_Bmap_CLBGA_0-1_rep1,,, PRMeth_RF,1.0,0.0,3,10
20M_mix_Bmap_CLBGA_0-1_rep10,,, PRMeth_RF,0.9998,0.0002,3,10
20M_mix_Bmap_CLBGA_0-1_rep11,,, PRMeth_RF,0.9991,0.0009,3,10
20M_mix_Bmap_CLBGA_0-1_rep12,,, PRMeth_RF,0.9993,0.0007,3,10
20M_mix_Bmap_CLBGA_0-1_rep13,,, PRMeth_RF,1.0,0.0,3,10
20M_mix_Bmap_CLBGA_0-1_rep14,,, PRMeth_RF,1.0,0.0,3,10
20M_mix_Bmap_CLBGA_0-1_rep15,,, PRMeth_RF,0.9997,0.0003,3,10
20M_mix_Bmap_CLBGA_0-1_rep16,,, PRMeth_RF,0.9997,0.0003,3,10
20M_mix_Bmap_CLBGA_0-1_rep17,,, PRMeth_RF,0.9991,0.0009,3,10
20M_mix_Bmap_CLBGA_0-1_rep18,,, PRMeth_RF,0.9997,0.0003,3,10
20M_mix_Bmap_CLBGA_0-1_rep19,,, PRMeth_RF,0.9993,0.0007,3,10
20M_mix_Bmap_CLBGA_0-1_rep2,,, PRMeth_RF,1.0,0.0,3,10
20M_mix_Bmap_CLBGA_0-1_rep20,,, PRMeth_RF,0.9996,0.0004,3,10
20M_mix_Bmap_CLBGA_0-1_rep21,,, PRMeth_RF,0.9989,0.0011,3,10
20M_mix_Bmap_CLBGA_0-1_rep22,,, PRMeth_RF,1.0,0.0,3,10
20M_mix_Bmap_CLBGA_0-1_rep23,,, PRMeth_RF,0.9995,0.0005,3,10
20M_mix_Bmap_CLBGA_0-1_rep24,,, PRMeth_RF,0.9997,0.0003,3,10
20M_mix_Bmap_CLBGA_0-1_rep25,,, PRMeth_RF,0.9992,0.0008,3,10
20M_mix_Bmap_CLBGA_0-1_rep26,,, PRMeth_RF,1.0,0.0,3,10
20M_mix_Bmap_CLBGA_0-1_rep27,,, PRMeth_RF,1.0,0.0,3,10
20M_mix_Bmap_CLBGA_0-1_rep28,,, PRMeth_RF,0.9988,0.0012,3,10
20M_mix_Bmap_CLBGA_0-1_rep29,,, PRMeth_RF,0.9997,0.0003,3,10
20M_mix_Bmap_CLBGA_0-1_rep3,,, PRMeth_RF,0.9999,0.0001,3,10
20M_mix_Bmap_CLBGA_0-1_rep30,,, PRMeth_RF,0.9999,0.0001,3,10
20M_mix_Bmap_CLBGA_0-1_rep31,,, PRMeth_RF,0.999,0.001,3,10
20M_mix_Bmap_CLBGA_0-1_rep32,,, PRMeth_RF,1.0,0.0,3,10
20M_mix_Bmap_CLBGA_0-1_rep33,,, PRMeth_RF,1.0,0.0,3,10
20M_mix_Bmap_CLBGA_0-1_rep34,,, PRMeth_RF,0.9995,0.0005,3,10
20M_mix_Bmap_CLBGA_0-1_rep35,,, PRMeth_RF,1.0,0.0,3,10
20M_mix_Bmap_CLBGA_0-1_rep36,,, PRMeth_RF,1.0,0.0,3,10
20M_mix_Bmap_CLBGA_0-1_rep37,,, PRMeth_RF,0.9998,0.0002,3,10
20M_mix_Bmap_CLBGA_0-1_rep38,,, PRMeth_RF,0.999,0.001,3,10
20M_mix_Bmap_CLBGA_0-1_rep39,,, PRMeth_RF,0.9991,0.0009,3,10
20M_mix_Bmap_CLBGA_0-1_rep4,,, PRMeth_RF,0.9995,0.0005,3,10
20M_mix_Bmap_CLBGA_0-1_rep40,,, PRMeth_RF,0.9986,0.0014,3,10
20M_mix_Bmap_CLBGA_0-1_rep41,,, PRMeth_RF,1.0,0.0,3,10
20M_mix_Bmap_CLBGA_0-1_rep42,,, PRMeth_RF,0.9999,0.0001,3,10
20M_mix_Bmap_CLBGA_0-1_rep43,,, PRMeth_RF,0.9998,0.0002,3,10
20M_mix_Bmap_CLBGA_0-1_rep44,,, PRMeth_RF,0.9989,0.0011,3,10
20M_mix_Bmap_CLBGA_0-1_rep45,,, PRMeth_RF,1.0,0.0,3,10
20M_mix_Bmap_CLBGA_0-1_rep46,,, PRMeth_RF,0.9999,0.0001,3,10
20M_mix_Bmap_CLBGA_0-1_rep47,,, PRMeth_RF,0.9999,0.0001,3,10
20M_mix_Bmap_CLBGA_0-1_rep48,,, PRMeth_RF,0.9986,0.0014,3,10
20M_mix_Bmap_CLBGA_0-1_rep49,,, PRMeth_RF,0.9987,0.0013,3,10
20M_mix_Bmap_CLBGA_0-1_rep5,,, PRMeth_RF,0.9989,0.0011,3,10
20M_mix_Bmap_CLBGA_0-1_rep50,,, PRMeth_RF,1.0,0.0,3,10
20M_mix_Bmap_CLBGA_0-1_rep51,,, PRMeth_RF,0.9986,0.0014,3,10
20M_mix_Bmap_CLBGA_0-1_rep52,,, PRMeth_RF,0.9998,0.0002,3,10
20M_mix_Bmap_CLBGA_0-1_rep53,,, PRMeth_RF,1.0,0.0,3,10
20M_mix_Bmap_CLBGA_0-1_rep54,,, PRMeth_RF,0.9991,0.0009,3,10
20M_mix_Bmap_CLBGA_0-1_rep55,,, PRMeth_RF,0.9992,0.0008,3,10
20M_mix_Bmap_CLBGA_0-1_rep56,,, PRMeth_RF,0.9987,0.0013,3,10
20M_mix_Bmap_CLBGA_0-1_rep57,,, PRMeth_RF,1.0,0.0,3,10
20M_mix_Bmap_CLBGA_0-1_rep58,,, PRMeth_RF,0.9998,0.0002,3,10
20M_mix_Bmap_CLBGA_0-1_rep59,,, PRMeth_RF,0.9988,0.0012,3,10
20M_mix_Bmap_CLBGA_0-1_rep6,,, PRMeth_RF,0.9998,0.0002,3,10
20M_mix_Bmap_CLBGA_0-1_rep60,,, PRMeth_RF,0.9994,0.0006,3,10
20M_mix_Bmap_CLBGA_0-1_rep7,,, PRMeth_RF,0.9996,0.0004,3,10
20M_mix_Bmap_CLBGA_0-1_rep8,,, PRMeth_RF,0.9989,0.0011,3,10
20M_mix_Bmap_CLBGA_0-1_rep9,,, PRMeth_RF,0.9998,0.0002,3,10
20M_mix_Bmap_CLBGA_0-11_rep1,,, PRMeth_RF,1.0,0.0,3,10
20M_mix_Bmap_CLBGA_0-11_rep10,,, PRMeth_RF,0.9996,0.0004,3,10
20M_mix_Bmap_CLBGA_0-11_rep11,,, PRMeth_RF,0.999,0.001,3,10
20M_mix_Bmap_CLBGA_0-11_rep12,,, PRMeth_RF,0.9991,0.0009,3,10
20M_mix_Bmap_CLBGA_0-11_rep13,,, PRMeth_RF,1.0,0.0,3,10
20M_mix_Bmap_CLBGA_0-11_rep14,,, PRMeth_RF,0.9999,0.0001,3,10
20M_mix_Bmap_CLBGA_0-11_rep15,,, PRMeth_RF,0.9995,0.0005,3,10
20M_mix_Bmap_CLBGA_0-11_rep16,,, PRMeth_RF,0.9996,0.0004,3,10
